MicFileName,ALFileName,VocNum,CallType,IndGood
F3_D_200123_1413_299_Mic.wav,F3_D_200123_1413_299_AL.wav,299,Bu,498
M4_H_200123_1413_300_Mic.wav,M4_H_200123_1413_300_AL.wav,300,Bu,499
F3_D_200123_1413_301_Mic.wav,F3_D_200123_1413_301_AL.wav,301,Ba,506
F3_D_200123_1413_302_Mic.wav,F3_D_200123_1413_302_AL.wav,302,BB,514
F3_D_200123_1413_303_Mic.wav,F3_D_200123_1413_303_AL.wav,303,Sq,515
M3_H_200123_1413_304_Mic.wav,M3_H_200123_1413_304_AL.wav,304,Un,520
M3_H_200123_1413_305_Mic.wav,M3_H_200123_1413_305_AL.wav,305,Un,521
M4_H_200123_1413_306_Mic.wav,M4_H_200123_1413_306_AL.wav,306,Pi,522
F3_D_200123_1413_307_Mic.wav,F3_D_200123_1413_307_AL.wav,307,Ra,523
F3_D_200123_1413_308_Mic.wav,F3_D_200123_1413_308_AL.wav,308,Sq,525
F3_D_200123_1413_309_Mic.wav,F3_D_200123_1413_309_AL.wav,309,Bu,527
F3_D_200123_1413_310_Mic.wav,F3_D_200123_1413_310_AL.wav,310,Bu,533
F3_D_200123_1413_311_Mic.wav,F3_D_200123_1413_311_AL.wav,311,Ch,541
F3_D_200123_1413_312_Mic.wav,F3_D_200123_1413_312_AL.wav,312,Ch,550
M4_H_200123_1413_313_Mic.wav,M4_H_200123_1413_313_AL.wav,313,Pi,557
M4_H_200123_1413_314_Mic.wav,M4_H_200123_1413_314_AL.wav,314,Pi,558
M4_H_200123_1413_315_Mic.wav,M4_H_200123_1413_315_AL.wav,315,Pi,560
M4_H_200123_1413_316_Mic.wav,M4_H_200123_1413_316_AL.wav,316,Pi,561
F3_D_200123_1413_317_Mic.wav,F3_D_200123_1413_317_AL.wav,317,Ch,563
M4_H_200123_1413_318_Mic.wav,M4_H_200123_1413_318_AL.wav,318,Pi,569
M4_H_200123_1413_319_Mic.wav,M4_H_200123_1413_319_AL.wav,319,Pi,570
M4_H_200123_1413_320_Mic.wav,M4_H_200123_1413_320_AL.wav,320,Pi,571
M4_H_200123_1413_321_Mic.wav,M4_H_200123_1413_321_AL.wav,321,Pi,572
F3_D_200123_1413_322_Mic.wav,F3_D_200123_1413_322_AL.wav,322,Sq,573
F3_D_200123_1413_323_Mic.wav,F3_D_200123_1413_323_AL.wav,323,Bu,574
M4_H_200123_1413_324_Mic.wav,M4_H_200123_1413_324_AL.wav,324,Bu,575
F3_D_200123_1413_325_Mic.wav,F3_D_200123_1413_325_AL.wav,325,Ba,584
F3_D_200123_1413_326_Mic.wav,F3_D_200123_1413_326_AL.wav,326,Ba,598
F3_D_200123_1413_327_Mic.wav,F3_D_200123_1413_327_AL.wav,327,Ba,599
F3_D_200123_1413_328_Mic.wav,F3_D_200123_1413_328_AL.wav,328,Ba,600
F3_D_200123_1413_329_Mic.wav,F3_D_200123_1413_329_AL.wav,329,Ba,603
M3_H_200123_1413_330_Mic.wav,M3_H_200123_1413_330_AL.wav,330,Pi,605
M4_H_200123_1413_331_Mic.wav,M4_H_200123_1413_331_AL.wav,331,Bu,606
F3_D_200123_1413_332_Mic.wav,F3_D_200123_1413_332_AL.wav,332,Ba,613
F3_D_200123_1413_333_Mic.wav,F3_D_200123_1413_333_AL.wav,333,Sq,617
F3_D_200123_1413_334_Mic.wav,F3_D_200123_1413_334_AL.wav,334,Sq,618
F3_D_200123_1413_335_Mic.wav,F3_D_200123_1413_335_AL.wav,335,Ba,623
M3_H_200123_1413_336_Mic.wav,M3_H_200123_1413_336_AL.wav,336,Pi,624
M3_H_200123_1413_337_Mic.wav,M3_H_200123_1413_337_AL.wav,337,Pi,625
M3_H_200123_1413_338_Mic.wav,M3_H_200123_1413_338_AL.wav,338,Pi,627
F3_D_200123_1413_339_Mic.wav,F3_D_200123_1413_339_AL.wav,339,Bu,629
M3_H_200123_1413_340_Mic.wav,M3_H_200123_1413_340_AL.wav,340,Pi,630
F3_D_200123_1413_341_Mic.wav,F3_D_200123_1413_341_AL.wav,341,BB,632
M3_H_200123_1413_342_Mic.wav,M3_H_200123_1413_342_AL.wav,342,Pi,633
F1_D_200123_1413_343_Mic.wav,F1_D_200123_1413_343_AL.wav,343,BB,634
M4_H_200123_1413_344_Mic.wav,M4_H_200123_1413_344_AL.wav,344,Bu,641
M4_H_200123_1413_345_Mic.wav,M4_H_200123_1413_345_AL.wav,345,Un,644
M4_H_200123_1413_346_Mic.wav,M4_H_200123_1413_346_AL.wav,346,Bu,648
M3_H_200123_1413_347_Mic.wav,M3_H_200123_1413_347_AL.wav,347,Pi,650
F3_D_200123_1413_348_Mic.wav,F3_D_200123_1413_348_AL.wav,348,Ba,651
F3_D_200123_1413_349_Mic.wav,F3_D_200123_1413_349_AL.wav,349,BB,654
F3_D_200123_1413_350_Mic.wav,F3_D_200123_1413_350_AL.wav,350,Ra,655
F3_D_200123_1413_351_Mic.wav,F3_D_200123_1413_351_AL.wav,351,Pi,657
F3_D_200123_1413_352_Mic.wav,F3_D_200123_1413_352_AL.wav,352,Bu,658
F3_D_200123_1413_353_Mic.wav,F3_D_200123_1413_353_AL.wav,353,Bu,663
F3_D_200123_1413_354_Mic.wav,F3_D_200123_1413_354_AL.wav,354,Bu,667
F3_D_200123_1413_355_Mic.wav,F3_D_200123_1413_355_AL.wav,355,Ba,669
F3_D_200123_1413_356_Mic.wav,F3_D_200123_1413_356_AL.wav,356,Pi,674
F2_D_200123_1413_357_Mic.wav,F2_D_200123_1413_357_AL.wav,357,Sq,675
F4_H_200123_1413_358_Mic.wav,F4_H_200123_1413_358_AL.wav,358,BB,677
F6_H_200123_1413_359_Mic.wav,F6_H_200123_1413_359_AL.wav,359,LT,679
F6_H_200123_1413_360_Mic.wav,F6_H_200123_1413_360_AL.wav,360,Un,680
M4_H_200123_1413_361_Mic.wav,M4_H_200123_1413_361_AL.wav,361,BB,681
M2_D_200123_1413_362_Mic.wav,M2_D_200123_1413_362_AL.wav,362,Un,684
F6_H_200123_1413_363_Mic.wav,F6_H_200123_1413_363_AL.wav,363,BB,685
F2_D_200123_1413_364_Mic.wav,F2_D_200123_1413_364_AL.wav,364,BB,689
M3_H_200123_1413_365_Mic.wav,M3_H_200123_1413_365_AL.wav,365,Pi,691
F2_D_200123_1413_366_Mic.wav,F2_D_200123_1413_366_AL.wav,366,Sq,692
M3_H_200123_1413_367_Mic.wav,M3_H_200123_1413_367_AL.wav,367,Pi,693
M3_H_200123_1413_368_Mic.wav,M3_H_200123_1413_368_AL.wav,368,Pi,694
M4_H_200123_1413_369_Mic.wav,M4_H_200123_1413_369_AL.wav,369,Pi,695
M3_H_200123_1413_370_Mic.wav,M3_H_200123_1413_370_AL.wav,370,Ch,696
M3_H_200123_1413_371_Mic.wav,M3_H_200123_1413_371_AL.wav,371,Pi,697
M3_H_200123_1413_372_Mic.wav,M3_H_200123_1413_372_AL.wav,372,Ch,699
M3_H_200123_1413_373_Mic.wav,M3_H_200123_1413_373_AL.wav,373,Pi,700
F5_H_200123_1413_374_Mic.wav,F5_H_200123_1413_374_AL.wav,374,Pi,701
M2_D_200123_1413_375_Mic.wav,M2_D_200123_1413_375_AL.wav,375,Ch,702
M2_D_200123_1413_376_Mic.wav,M2_D_200123_1413_376_AL.wav,376,Pi,703
M3_H_200123_1413_377_Mic.wav,M3_H_200123_1413_377_AL.wav,377,Pi,704
M3_H_200123_1413_378_Mic.wav,M3_H_200123_1413_378_AL.wav,378,Pi,705
M3_H_200123_1413_379_Mic.wav,M3_H_200123_1413_379_AL.wav,379,Pi,706
M3_H_200123_1413_380_Mic.wav,M3_H_200123_1413_380_AL.wav,380,Pi,707
M4_H_200123_1413_381_Mic.wav,M4_H_200123_1413_381_AL.wav,381,Un,708
M2_D_200123_1413_382_Mic.wav,M2_D_200123_1413_382_AL.wav,382,Pi,709
M2_D_200123_1413_383_Mic.wav,M2_D_200123_1413_383_AL.wav,383,Pa,713
M3_H_200123_1413_384_Mic.wav,M3_H_200123_1413_384_AL.wav,384,Pi,714
M3_H_200123_1413_385_Mic.wav,M3_H_200123_1413_385_AL.wav,385,Pi,715
M3_H_200123_1413_386_Mic.wav,M3_H_200123_1413_386_AL.wav,386,Pi,717
F2_D_200123_1413_387_Mic.wav,F2_D_200123_1413_387_AL.wav,387,Bu,718
M4_H_200123_1413_388_Mic.wav,M4_H_200123_1413_388_AL.wav,388,Pi,720
M4_H_200123_1413_389_Mic.wav,M4_H_200123_1413_389_AL.wav,389,Pi,721
M3_H_200123_1413_390_Mic.wav,M3_H_200123_1413_390_AL.wav,390,Pi,722
M4_H_200123_1413_391_Mic.wav,M4_H_200123_1413_391_AL.wav,391,Pi,723
M4_H_200123_1413_392_Mic.wav,M4_H_200123_1413_392_AL.wav,392,Pi,724
F1_D_200123_1413_393_Mic.wav,F1_D_200123_1413_393_AL.wav,393,Ba,725
F1_D_200123_1413_394_Mic.wav,F1_D_200123_1413_394_AL.wav,394,BB,726
M3_H_200123_1413_395_Mic.wav,M3_H_200123_1413_395_AL.wav,395,Pi,727
F1_D_200123_1413_396_Mic.wav,F1_D_200123_1413_396_AL.wav,396,Ba,728
F2_D_200123_1413_397_Mic.wav,F2_D_200123_1413_397_AL.wav,397,Pi,731
F1_D_200123_1413_398_Mic.wav,F1_D_200123_1413_398_AL.wav,398,Ra,732
F1_D_200123_1413_399_Mic.wav,F1_D_200123_1413_399_AL.wav,399,Sq,733
M3_H_200123_1413_400_Mic.wav,M3_H_200123_1413_400_AL.wav,400,Pi,734
M3_H_200123_1413_401_Mic.wav,M3_H_200123_1413_401_AL.wav,401,Pi,735
F1_D_200123_1413_402_Mic.wav,F1_D_200123_1413_402_AL.wav,402,BB,736
F1_D_200123_1413_403_Mic.wav,F1_D_200123_1413_403_AL.wav,403,BB,737
M3_H_200123_1413_404_Mic.wav,M3_H_200123_1413_404_AL.wav,404,Pi,738
F1_D_200123_1413_405_Mic.wav,F1_D_200123_1413_405_AL.wav,405,BB,739
F1_D_200123_1413_406_Mic.wav,F1_D_200123_1413_406_AL.wav,406,Pi,740
M3_H_200123_1413_407_Mic.wav,M3_H_200123_1413_407_AL.wav,407,Pi,741
M3_H_200123_1413_408_Mic.wav,M3_H_200123_1413_408_AL.wav,408,Pi,742
F3_D_200123_1413_409_Mic.wav,F3_D_200123_1413_409_AL.wav,409,Sq,743
F4_H_200123_1413_410_Mic.wav,F4_H_200123_1413_410_AL.wav,410,Bu,744
F3_D_200123_1413_411_Mic.wav,F3_D_200123_1413_411_AL.wav,411,Pi,749
F4_H_200123_1413_412_Mic.wav,F4_H_200123_1413_412_AL.wav,412,Bu,755
F3_D_200123_1413_413_Mic.wav,F3_D_200123_1413_413_AL.wav,413,BB,756
F4_H_200123_1413_414_Mic.wav,F4_H_200123_1413_414_AL.wav,414,BB,760
F3_D_200123_1413_415_Mic.wav,F3_D_200123_1413_415_AL.wav,415,Bu,762
M2_D_200123_1413_416_Mic.wav,M2_D_200123_1413_416_AL.wav,416,Pi,763
F3_D_200123_1413_417_Mic.wav,F3_D_200123_1413_417_AL.wav,417,Un,765
F4_H_200123_1413_418_Mic.wav,F4_H_200123_1413_418_AL.wav,418,Bu,782
F6_H_200124_1013_419_Mic.wav,F6_H_200124_1013_419_AL.wav,419,BB,783
F6_H_200124_1013_420_Mic.wav,F6_H_200124_1013_420_AL.wav,420,BB,784
F6_H_200124_1013_421_Mic.wav,F6_H_200124_1013_421_AL.wav,421,BB,790
F6_H_200124_1013_422_Mic.wav,F6_H_200124_1013_422_AL.wav,422,BB,792
M1_D_200124_1013_423_Mic.wav,M1_D_200124_1013_423_AL.wav,423,Pi,795
M3_H_200124_1013_424_Mic.wav,M3_H_200124_1013_424_AL.wav,424,Ch,796
F4_H_200124_1013_425_Mic.wav,F4_H_200124_1013_425_AL.wav,425,LT,797
F6_H_200124_1013_426_Mic.wav,F6_H_200124_1013_426_AL.wav,426,SB,798
F4_H_200124_1013_427_Mic.wav,F4_H_200124_1013_427_AL.wav,427,Ba,799
F5_H_200124_1013_428_Mic.wav,F5_H_200124_1013_428_AL.wav,428,Pi,801
M3_H_200124_1013_429_Mic.wav,M3_H_200124_1013_429_AL.wav,429,Pi,803
F4_H_200124_1013_430_Mic.wav,F4_H_200124_1013_430_AL.wav,430,Bu,804
F1_D_200124_1013_431_Mic.wav,F1_D_200124_1013_431_AL.wav,431,SB,806
F2_D_200124_1013_432_Mic.wav,F2_D_200124_1013_432_AL.wav,432,Sq,811
M3_H_200124_1013_433_Mic.wav,M3_H_200124_1013_433_AL.wav,433,Pi,812
M3_H_200124_1013_434_Mic.wav,M3_H_200124_1013_434_AL.wav,434,Pi,813
F6_H_200124_1013_435_Mic.wav,F6_H_200124_1013_435_AL.wav,435,BB,814
F6_H_200124_1013_436_Mic.wav,F6_H_200124_1013_436_AL.wav,436,LT,816
M2_D_200124_1013_437_Mic.wav,M2_D_200124_1013_437_AL.wav,437,Un,820
F4_H_200124_1013_438_Mic.wav,F4_H_200124_1013_438_AL.wav,438,BB,821
F4_H_200124_1013_439_Mic.wav,F4_H_200124_1013_439_AL.wav,439,Un,824
F5_H_200124_1013_440_Mic.wav,F5_H_200124_1013_440_AL.wav,440,Pi,825
F5_H_200124_1013_441_Mic.wav,F5_H_200124_1013_441_AL.wav,441,Pi,826
F5_H_200124_1013_442_Mic.wav,F5_H_200124_1013_442_AL.wav,442,Pi,827
F5_H_200124_1013_443_Mic.wav,F5_H_200124_1013_443_AL.wav,443,Pi,828
F6_H_200124_1013_444_Mic.wav,F6_H_200124_1013_444_AL.wav,444,BB,829
F5_H_200124_1013_445_Mic.wav,F5_H_200124_1013_445_AL.wav,445,Pi,830
F4_H_200124_1013_446_Mic.wav,F4_H_200124_1013_446_AL.wav,446,Bu,831
F4_H_200124_1013_447_Mic.wav,F4_H_200124_1013_447_AL.wav,447,BB,832
F5_H_200124_1013_448_Mic.wav,F5_H_200124_1013_448_AL.wav,448,Pi,838
F1_D_200124_1013_449_Mic.wav,F1_D_200124_1013_449_AL.wav,449,SB,839
M3_H_200124_1013_450_Mic.wav,M3_H_200124_1013_450_AL.wav,450,Pi,840
F1_D_200124_1013_451_Mic.wav,F1_D_200124_1013_451_AL.wav,451,SB,841
M3_H_200124_1013_452_Mic.wav,M3_H_200124_1013_452_AL.wav,452,Pi,843
M3_H_200124_1013_453_Mic.wav,M3_H_200124_1013_453_AL.wav,453,Pi,844
F5_H_200124_1013_454_Mic.wav,F5_H_200124_1013_454_AL.wav,454,Un,845
F5_H_200124_1013_455_Mic.wav,F5_H_200124_1013_455_AL.wav,455,Pi,846
F1_D_200124_1013_456_Mic.wav,F1_D_200124_1013_456_AL.wav,456,Pi,847
F6_H_200124_1013_457_Mic.wav,F6_H_200124_1013_457_AL.wav,457,Bu,848
F4_H_200124_1013_458_Mic.wav,F4_H_200124_1013_458_AL.wav,458,Bu,849
F4_H_200124_1013_459_Mic.wav,F4_H_200124_1013_459_AL.wav,459,Bu,850
F4_H_200124_1013_460_Mic.wav,F4_H_200124_1013_460_AL.wav,460,BB,851
F3_D_200124_1013_461_Mic.wav,F3_D_200124_1013_461_AL.wav,461,SB,854
F5_H_200124_1013_462_Mic.wav,F5_H_200124_1013_462_AL.wav,462,Un,858
F5_H_200124_1013_463_Mic.wav,F5_H_200124_1013_463_AL.wav,463,Pi,859
F5_H_200124_1013_464_Mic.wav,F5_H_200124_1013_464_AL.wav,464,Pi,860
F3_D_200124_1013_465_Mic.wav,F3_D_200124_1013_465_AL.wav,465,BB,863
F3_D_200124_1013_466_Mic.wav,F3_D_200124_1013_466_AL.wav,466,SB,866
F3_D_200124_1013_467_Mic.wav,F3_D_200124_1013_467_AL.wav,467,SB,868
M1_D_200124_1013_468_Mic.wav,M1_D_200124_1013_468_AL.wav,468,Pi,870
F4_H_200124_1013_469_Mic.wav,F4_H_200124_1013_469_AL.wav,469,Bu,872
F6_H_200124_1013_470_Mic.wav,F6_H_200124_1013_470_AL.wav,470,BB,876
F1_D_200124_1013_471_Mic.wav,F1_D_200124_1013_471_AL.wav,471,Ba,880
F6_H_200124_1013_472_Mic.wav,F6_H_200124_1013_472_AL.wav,472,BB,881
F6_H_200124_1013_473_Mic.wav,F6_H_200124_1013_473_AL.wav,473,Pi,882
F6_H_200124_1013_474_Mic.wav,F6_H_200124_1013_474_AL.wav,474,Un,883
F6_H_200124_1013_475_Mic.wav,F6_H_200124_1013_475_AL.wav,475,Pi,884
F6_H_200124_1013_476_Mic.wav,F6_H_200124_1013_476_AL.wav,476,Pi,885
F4_H_200124_1013_477_Mic.wav,F4_H_200124_1013_477_AL.wav,477,BB,886
F6_H_200124_1013_478_Mic.wav,F6_H_200124_1013_478_AL.wav,478,Pi,890
M1_D_200124_1013_479_Mic.wav,M1_D_200124_1013_479_AL.wav,479,Un,891
M1_D_200124_1013_480_Mic.wav,M1_D_200124_1013_480_AL.wav,480,Pi,892
F4_H_200124_1013_481_Mic.wav,F4_H_200124_1013_481_AL.wav,481,Pi,893
F1_D_200124_1013_482_Mic.wav,F1_D_200124_1013_482_AL.wav,482,LT,894
F1_D_200124_1013_483_Mic.wav,F1_D_200124_1013_483_AL.wav,483,Un,895
F5_H_200124_1013_484_Mic.wav,F5_H_200124_1013_484_AL.wav,484,BB,896
F2_D_200124_1013_485_Mic.wav,F2_D_200124_1013_485_AL.wav,485,Ba,897
F5_H_200124_1013_486_Mic.wav,F5_H_200124_1013_486_AL.wav,486,Pi,898
F3_D_200124_1013_487_Mic.wav,F3_D_200124_1013_487_AL.wav,487,SB,899
F5_H_200124_1013_488_Mic.wav,F5_H_200124_1013_488_AL.wav,488,Pi,900
F5_H_200124_1013_489_Mic.wav,F5_H_200124_1013_489_AL.wav,489,BB,901
M1_D_200124_1013_490_Mic.wav,M1_D_200124_1013_490_AL.wav,490,Un,902
M1_D_200124_1013_491_Mic.wav,M1_D_200124_1013_491_AL.wav,491,Bu,903
F5_H_200124_1013_492_Mic.wav,F5_H_200124_1013_492_AL.wav,492,Bu,904
F5_H_200124_1013_493_Mic.wav,F5_H_200124_1013_493_AL.wav,493,Bu,909
F5_H_200124_1013_494_Mic.wav,F5_H_200124_1013_494_AL.wav,494,Bu,910
F6_H_200124_1013_495_Mic.wav,F6_H_200124_1013_495_AL.wav,495,SB,911
M3_H_200124_1013_496_Mic.wav,M3_H_200124_1013_496_AL.wav,496,Ch,914
M3_H_200124_1013_497_Mic.wav,M3_H_200124_1013_497_AL.wav,497,Pi,916
F1_D_200124_1013_498_Mic.wav,F1_D_200124_1013_498_AL.wav,498,Sq,917
F3_D_200124_1013_499_Mic.wav,F3_D_200124_1013_499_AL.wav,499,Bu,918
F3_D_200124_1013_500_Mic.wav,F3_D_200124_1013_500_AL.wav,500,BB,919
F5_H_200124_1013_501_Mic.wav,F5_H_200124_1013_501_AL.wav,501,Pi,921
F3_D_200124_1013_502_Mic.wav,F3_D_200124_1013_502_AL.wav,502,SB,922
F5_H_200124_1013_503_Mic.wav,F5_H_200124_1013_503_AL.wav,503,Pi,923
F5_H_200124_1013_504_Mic.wav,F5_H_200124_1013_504_AL.wav,504,Pi,924
F5_H_200124_1013_505_Mic.wav,F5_H_200124_1013_505_AL.wav,505,Pi,925
M3_H_200124_1013_506_Mic.wav,M3_H_200124_1013_506_AL.wav,506,Pi,927
F3_D_200124_1013_507_Mic.wav,F3_D_200124_1013_507_AL.wav,507,SB,928
M1_D_200124_1013_508_Mic.wav,M1_D_200124_1013_508_AL.wav,508,Pi,932
M1_D_200124_1013_509_Mic.wav,M1_D_200124_1013_509_AL.wav,509,Pi,933
M1_D_200124_1013_510_Mic.wav,M1_D_200124_1013_510_AL.wav,510,Pi,934
M1_D_200124_1013_511_Mic.wav,M1_D_200124_1013_511_AL.wav,511,Pi,936
F3_D_200124_1013_512_Mic.wav,F3_D_200124_1013_512_AL.wav,512,BB,937
F3_D_200124_1013_513_Mic.wav,F3_D_200124_1013_513_AL.wav,513,Pi,939
F3_D_200124_1013_514_Mic.wav,F3_D_200124_1013_514_AL.wav,514,Pi,940
M1_D_200124_1013_515_Mic.wav,M1_D_200124_1013_515_AL.wav,515,Pi,941
F3_D_200124_1013_516_Mic.wav,F3_D_200124_1013_516_AL.wav,516,Bu,942
F3_D_200124_1013_517_Mic.wav,F3_D_200124_1013_517_AL.wav,517,SB,945
F3_D_200124_1013_518_Mic.wav,F3_D_200124_1013_518_AL.wav,518,Ra,948
M3_H_200124_1013_519_Mic.wav,M3_H_200124_1013_519_AL.wav,519,Pi,949
M1_D_200124_1013_520_Mic.wav,M1_D_200124_1013_520_AL.wav,520,Pi,950
M1_D_200124_1013_521_Mic.wav,M1_D_200124_1013_521_AL.wav,521,Un,951
M1_D_200124_1013_522_Mic.wav,M1_D_200124_1013_522_AL.wav,522,Pi,954
M1_D_200124_1013_523_Mic.wav,M1_D_200124_1013_523_AL.wav,523,Pi,955
F3_D_200124_1013_524_Mic.wav,F3_D_200124_1013_524_AL.wav,524,BB,956
F2_D_200124_1013_525_Mic.wav,F2_D_200124_1013_525_AL.wav,525,Pi,963
F3_D_200124_1013_526_Mic.wav,F3_D_200124_1013_526_AL.wav,526,BB,964
M1_D_200124_1013_527_Mic.wav,M1_D_200124_1013_527_AL.wav,527,Un,967
M1_D_200124_1013_528_Mic.wav,M1_D_200124_1013_528_AL.wav,528,Ra,968
M1_D_200124_1013_529_Mic.wav,M1_D_200124_1013_529_AL.wav,529,LT,969
M1_D_200124_1013_530_Mic.wav,M1_D_200124_1013_530_AL.wav,530,Pi,971
M1_D_200124_1013_531_Mic.wav,M1_D_200124_1013_531_AL.wav,531,Un,972
M1_D_200124_1013_532_Mic.wav,M1_D_200124_1013_532_AL.wav,532,Bu,973
F3_D_200124_1013_533_Mic.wav,F3_D_200124_1013_533_AL.wav,533,Pi,975
F3_D_200124_1013_534_Mic.wav,F3_D_200124_1013_534_AL.wav,534,Pi,977
F3_D_200124_1013_535_Mic.wav,F3_D_200124_1013_535_AL.wav,535,Pi,978
F6_H_200124_1013_536_Mic.wav,F6_H_200124_1013_536_AL.wav,536,Pi,981
M1_D_200124_1013_537_Mic.wav,M1_D_200124_1013_537_AL.wav,537,Pi,982
F3_D_200124_1013_538_Mic.wav,F3_D_200124_1013_538_AL.wav,538,Sq,983
F3_D_200124_1013_539_Mic.wav,F3_D_200124_1013_539_AL.wav,539,Sq,985
F5_H_200124_1013_540_Mic.wav,F5_H_200124_1013_540_AL.wav,540,Bu,990
F6_H_200124_1013_541_Mic.wav,F6_H_200124_1013_541_AL.wav,541,Pi,991
F6_H_200124_1013_542_Mic.wav,F6_H_200124_1013_542_AL.wav,542,Pi,992
F5_H_200124_1013_543_Mic.wav,F5_H_200124_1013_543_AL.wav,543,Bu,993
F5_H_200124_1013_544_Mic.wav,F5_H_200124_1013_544_AL.wav,544,Bu,994
F6_H_200124_1013_545_Mic.wav,F6_H_200124_1013_545_AL.wav,545,Un,995
F5_H_200124_1013_546_Mic.wav,F5_H_200124_1013_546_AL.wav,546,Pi,997
M3_H_200124_1013_547_Mic.wav,M3_H_200124_1013_547_AL.wav,547,Bu,998
F6_H_200124_1013_548_Mic.wav,F6_H_200124_1013_548_AL.wav,548,Ra,1000
F1_D_200124_1013_549_Mic.wav,F1_D_200124_1013_549_AL.wav,549,Pi,1002
F1_D_200124_1013_550_Mic.wav,F1_D_200124_1013_550_AL.wav,550,Pi,1005
M3_H_200124_1013_551_Mic.wav,M3_H_200124_1013_551_AL.wav,551,Un,1008
M3_H_200124_1013_552_Mic.wav,M3_H_200124_1013_552_AL.wav,552,Pi,1009
F3_D_200124_1013_553_Mic.wav,F3_D_200124_1013_553_AL.wav,553,SB,1010
M1_D_200124_1013_554_Mic.wav,M1_D_200124_1013_554_AL.wav,554,Pi,1011
F3_D_200124_1013_555_Mic.wav,F3_D_200124_1013_555_AL.wav,555,BB,1012
F3_D_200124_1013_556_Mic.wav,F3_D_200124_1013_556_AL.wav,556,BB,1015
F2_D_200124_1013_557_Mic.wav,F2_D_200124_1013_557_AL.wav,557,Pi,1016
F2_D_200124_1013_558_Mic.wav,F2_D_200124_1013_558_AL.wav,558,Pi,1017
F3_D_200124_1013_559_Mic.wav,F3_D_200124_1013_559_AL.wav,559,SB,1018
M1_D_200124_1013_560_Mic.wav,M1_D_200124_1013_560_AL.wav,560,Pi,1020
F1_D_200124_1013_561_Mic.wav,F1_D_200124_1013_561_AL.wav,561,SB,1021
F4_H_200124_1013_562_Mic.wav,F4_H_200124_1013_562_AL.wav,562,Ra,1026
F5_H_200124_1013_563_Mic.wav,F5_H_200124_1013_563_AL.wav,563,BB,1027
F1_D_200124_1013_564_Mic.wav,F1_D_200124_1013_564_AL.wav,564,Pi,1028
F6_H_200124_1013_565_Mic.wav,F6_H_200124_1013_565_AL.wav,565,BB,1029
F6_H_200124_1013_566_Mic.wav,F6_H_200124_1013_566_AL.wav,566,PB,1030
F6_H_200124_1013_567_Mic.wav,F6_H_200124_1013_567_AL.wav,567,Bu,1031
F5_H_200124_1013_568_Mic.wav,F5_H_200124_1013_568_AL.wav,568,PB,1033
F5_H_200124_1013_569_Mic.wav,F5_H_200124_1013_569_AL.wav,569,Pi,1047
M3_H_200124_1013_570_Mic.wav,M3_H_200124_1013_570_AL.wav,570,Pi,1048
F5_H_200124_1013_571_Mic.wav,F5_H_200124_1013_571_AL.wav,571,Pi,1049
F5_H_200124_1013_572_Mic.wav,F5_H_200124_1013_572_AL.wav,572,Pi,1050
M3_H_200124_1013_573_Mic.wav,M3_H_200124_1013_573_AL.wav,573,Pi,1051
M3_H_200124_1013_574_Mic.wav,M3_H_200124_1013_574_AL.wav,574,Pi,1052
M3_H_200124_1013_575_Mic.wav,M3_H_200124_1013_575_AL.wav,575,Pi,1053
F5_H_200124_1013_576_Mic.wav,F5_H_200124_1013_576_AL.wav,576,Bu,1054
F2_D_200124_1013_577_Mic.wav,F2_D_200124_1013_577_AL.wav,577,BB,1055
M3_H_200124_1013_578_Mic.wav,M3_H_200124_1013_578_AL.wav,578,Un,1057
F5_H_200124_1013_579_Mic.wav,F5_H_200124_1013_579_AL.wav,579,Pi,1058
M3_H_200124_1013_580_Mic.wav,M3_H_200124_1013_580_AL.wav,580,Pi,1059
F3_D_200124_1013_581_Mic.wav,F3_D_200124_1013_581_AL.wav,581,Pi,1060
M1_D_200124_1013_582_Mic.wav,M1_D_200124_1013_582_AL.wav,582,Bu,1061
M1_D_200124_1013_583_Mic.wav,M1_D_200124_1013_583_AL.wav,583,LT,1062
F2_D_200124_1013_584_Mic.wav,F2_D_200124_1013_584_AL.wav,584,Bu,1063
F2_D_200124_1013_585_Mic.wav,F2_D_200124_1013_585_AL.wav,585,Bu,1064
F1_D_200124_1013_586_Mic.wav,F1_D_200124_1013_586_AL.wav,586,Pi,1067
F1_D_200124_1013_587_Mic.wav,F1_D_200124_1013_587_AL.wav,587,Pi,1068
F1_D_200124_1013_588_Mic.wav,F1_D_200124_1013_588_AL.wav,588,Pi,1069
F1_D_200124_1013_589_Mic.wav,F1_D_200124_1013_589_AL.wav,589,Pi,1070
M3_H_200124_1013_590_Mic.wav,M3_H_200124_1013_590_AL.wav,590,Ch,1071
M3_H_200124_1013_591_Mic.wav,M3_H_200124_1013_591_AL.wav,591,Ch,1073
F6_H_200124_1013_592_Mic.wav,F6_H_200124_1013_592_AL.wav,592,BB,1074
F3_D_200124_1013_593_Mic.wav,F3_D_200124_1013_593_AL.wav,593,Ba,1075
F3_D_200124_1013_594_Mic.wav,F3_D_200124_1013_594_AL.wav,594,Ra,1081
F6_H_200124_1013_595_Mic.wav,F6_H_200124_1013_595_AL.wav,595,BB,1083
F3_D_200124_1013_596_Mic.wav,F3_D_200124_1013_596_AL.wav,596,SB,1086
